20101115,13792.73096,13792.741800000002,13792.727200000001,13792.741800000002
20101116,13792.741800000002,13792.787,13792.735,13792.787
20101117,13792.787,13792.798400000001,13792.720000000001,13792.7801
20101118,13792.7801,13792.787900000001,13792.727,13792.7422
20101119,13792.7422,13792.7422,13792.730000000001,13792.730000000001
20101122,13792.733250000001,13792.741,13792.7221,13792.7221
20101123,13792.7221,13792.734,13792.7221,13792.727050000001
20101124,13792.727050000001,13792.733900000001,13792.72701,13792.72701
20101125,13792.72701,13792.732,13792.72701,13792.730000000001
20101126,13792.730000000001,13792.733880000002,13792.721000000001,13792.725600000002
20101129,13792.740000000002,13792.7949,13792.731000000002,13792.7801
20101130,13792.7801,13792.806,13792.7801,13792.801800000001
20101201,13792.801800000001,13792.801800000001,13792.7801,13792.782500000001
20101202,13792.782500000001,13792.792000000001,13792.754700000001,13792.755000000001
20101203,13792.755000000001,13792.767000000002,13792.7548,13792.758950000001
20101206,13792.820000000002,13792.825900000002,13792.785000000002,13792.806
20101207,13792.806,13792.8399,13792.7623,13792.777
20101208,13792.777,13792.79,13792.77,13792.771200000001
20101209,13792.771200000001,13792.8399,13792.771200000001,13792.810000000001
20101210,13792.810000000001,13792.827490000001,13792.806,13792.806
20101213,13792.79,13792.800000000001,13792.78,13792.7801
20101214,13792.7801,13792.800000000001,13792.763200000001,13792.76331
20101215,13792.76331,13792.772,13792.76331,13792.771990000001
20101216,13792.771990000001,13792.78779,13792.755000000001,13792.760040000001
20101217,13792.760040000001,13792.77,13792.760040000001,13792.77
20101220,13792.769900000001,13792.77,13792.735,13792.743
20101221,13792.743,13792.77,13792.743,13792.77
20101222,13792.77,13792.77,13792.76,13792.76
20101223,13792.76,13792.769,13792.76,13792.76
20101224,13792.76,13792.768,13792.76,13792.762
20101227,13792.745,13792.759,13792.740000000002,13792.745
20101228,13792.745,13792.748800000001,13792.729000000001,13792.729000000001
20101229,13792.729000000001,13792.739000000001,13792.709,13792.710000000001
20101230,13792.710000000001,13792.719000000001,13792.710000000001,13792.710000000001
20101231,13792.710000000001,13792.718,13792.710000000001,13792.710000000001
20110103,13792.71003,13792.720000000001,13792.71003,13792.715
20110104,13792.715,13792.721000000001,13792.710130000001,13792.71105
20110105,13792.71105,13792.71996,13792.711000000001,13792.711000000001
20110106,13792.711000000001,13792.720000000001,13792.711000000001,13792.712000000001
20110107,13792.712000000001,13792.712500000001,13792.688,13792.69
20110110,13792.687,13792.692500000001,13792.681,13792.683410000001
20110111,13792.683410000001,13792.69239,13792.683410000001,13792.683410000001
20110112,13792.683410000001,13792.69201,13792.6543,13792.691200000001
20110113,13792.691200000001,13792.6924,13792.605000000001,13792.6924
20110114,13792.6924,13792.6924,13792.560000000001,13792.61
20110117,13792.623210000002,13792.695000000002,13792.623210000002,13792.6605
20110118,13792.6605,13792.705,13792.6605,13792.69701
20110119,13792.69701,13792.705,13792.69701,13792.69701
20110120,13792.69701,13792.7,13792.62,13792.62
20110121,13792.62,13792.642000000002,13792.570000000002,13792.590090000002
20110124,13792.5676,13792.629,13792.5676,13792.590100000001
20110125,13792.590100000001,13792.61,13792.585000000001,13792.6
20110126,13792.6,13792.6196,13792.59,13792.593
20110127,13792.593,13792.601490000001,13792.560000000001,13792.588800000001
20110128,13792.588800000001,13792.588800000001,13792.564,13792.564
20110131,13792.5301,13792.54,13792.060000000001,13792.490000000002
20110201,13792.490000000002,13792.490000000002,13792.160000000002,13792.310000000001
20110202,13792.310000000001,13792.320000000002,13792.25,13792.294
20110203,13792.294,13792.359900000001,13792.26,13792.320000000002
20110204,13792.320000000002,13792.34,13792.130000000001,13792.199
20110207,13792.1103,13792.18,13792.11,13792.12
20110208,13792.12,13792.1483,13792.092,13792.092
20110209,13792.092,13792.19,13791.92,13791.92
20110210,13791.92,13792.210000000001,13791.910000000002,13792.029700000001
20110211,13792.029700000001,13792.0836,13791.920100000001,13791.94
20110214,13791.960000000001,13791.977,13791.93,13791.94
20110215,13791.94,13791.975,13791.925000000001,13791.960000000001
20110216,13791.960000000001,13791.9899,13791.9598,13791.965
20110217,13791.965,13791.990000000002,13791.9598,13791.970000000001
20110218,13791.970000000001,13792.2299,13791.9698,13792.1111
20110221,13792.160000000002,13792.1787,13792.1304,13792.175500000001
20110222,13792.175500000001,13792.1787,13792.060000000001,13792.1398
20110223,13792.1398,13792.1419,13792.065,13792.11
20110224,13792.11,13792.11,13792.01,13792.0126
20110225,13792.0126,13792.0989,13792.0102,13792.0989
20110228,13792.12,13792.165,13792.09,13792.150000000001
20110301,13792.150000000001,13792.159800000001,13792.04,13792.089800000002
20110302,13792.089800000002,13792.0998,13792.070000000002,13792.0701
20110303,13792.0701,13792.1,13792.0701,13792.0709
20110304,13792.0709,13792.109900000001,13792.0709,13792.109
20110307,13792.1101,13792.164,13792.101,13792.125
20110308,13792.125,13792.160000000002,13792.125,13792.140000000001
20110309,13792.140000000001,13792.160000000002,13792.140000000001,13792.1455
20110310,13792.1455,13792.160300000001,13792.0771,13792.0771
20110311,13792.0771,13792.1499,13792.0771,13792.130000000001
20110314,13792.1175,13792.130000000001,13792.11,13792.1151
20110315,13792.1151,13792.140000000001,13792.1151,13792.140000000001
20110316,13792.140000000001,13792.174,13792.130000000001,13792.150000000001
20110317,13792.150000000001,13792.2,13792.130000000001,13792.1846
20110318,13792.1846,13792.300000000001,13792.1594,13792.193500000001
20110321,13792.268900000001,13792.2695,13792.2376,13792.251
20110322,13792.251,13792.2695,13792.2,13792.201000000001
20110323,13792.201000000001,13792.230000000001,13792.160000000002,13792.160300000001
20110324,13792.160300000001,13792.1834,13792.11,13792.143100000001
20110325,13792.143100000001,13792.149000000001,13792.12,13792.1262
20110328,13792.19,13792.25,13792.160000000002,13792.211000000001
20110329,13792.211000000001,13792.245200000001,13792.2103,13792.2175
20110330,13792.2175,13792.244,13792.215,13792.2203
20110331,13792.2203,13792.242,13792.209,13792.225400000001
20110401,13792.225400000001,13792.235900000001,13792.213000000002,13792.235900000001
20110404,13792.231000000002,13792.448100000001,13792.225,13792.33
20110405,13792.33,13792.43,13792.262200000001,13792.300000000001
20110406,13792.300000000001,13792.319800000001,13792.26,13792.27
20110407,13792.27,13792.2895,13792.225100000001,13792.256200000002
20110408,13792.256200000002,13792.279100000002,13792.211000000001,13792.26
20110411,13792.2731,13792.299700000001,13792.211000000001,13792.240000000002
20110412,13792.240000000002,13792.240000000002,13792.111,13792.150000000001
20110413,13792.150000000001,13792.150000000001,13792.01,13792.087500000001
20110414,13792.087500000001,13792.1,13792.01,13792.01
20110415,13792.01,13792.099,13791.92,13792.020100000002
20110418,13791.897700000001,13791.8997,13791.8101,13791.848
20110419,13791.848,13791.8664,13791.812100000001,13791.812100000001
20110420,13791.812100000001,13791.880000000001,13791.812100000001,13791.867900000001
20110421,13791.867900000001,13791.87,13791.800000000001,13791.800000000001
20110422,13791.800000000001,13791.821,13791.6,13791.601
20110425,13791.3799,13791.4889,13791.309000000001,13791.451000000001
20110426,13791.451000000001,13791.480000000001,13791.215100000001,13791.215100000001
20110427,13791.215100000001,13791.29,13791.060000000001,13791.11
20110428,13791.11,13791.35,13790.36,13790.7994
20110429,13790.7994,13790.800000000001,13790.060000000001,13790.130000000001
20110502,13789.976900000001,13789.981000000002,13789.515000000001,13789.810000000001
20110503,13789.810000000001,13789.900000000001,13789.52,13789.6
20110504,13789.6,13789.76,13789.43,13789.6039
20110505,13789.6039,13789.677000000001,13789.5602,13789.677000000001
20110506,13789.677000000001,13789.720000000001,13789.400000000001,13789.560000000001
20110509,13789.144100000001,13789.319500000001,13789.11,13789.210000000001
20110510,13789.210000000001,13789.210000000001,13787.02,13787.2
20110511,13787.2,13788.410000000002,13786.945000000002,13787.51
20110512,13787.51,13787.79,13786.52,13786.7098
20110513,13786.7098,13786.7098,13784.560000000001,13784.812
20110516,13786.023000000001,13786.26,13784.51,13784.9761
20110517,13784.9761,13786.0301,13784.621000000001,13785.820000000002
20110518,13785.820000000002,13786.410000000002,13785.51,13786.130000000001
20110519,13786.130000000001,13786.402900000001,13785.67,13786.205
20110520,13786.205,13787.4328,13785.910000000002,13787.419600000001
20110523,13786.3199,13786.320000000002,13785.560000000001,13785.8601
20110524,13785.8601,13786.050000000001,13785.5,13785.59
20110525,13785.59,13785.7939,13783.68,13784.6103
20110526,13784.6103,13785.0,13784.0231,13784.212000000001
20110527,13784.212000000001,13784.509800000002,13784.18,13784.509800000002
20110530,13784.580100000001,13784.76,13784.01,13784.210000000001
20110531,13784.210000000001,13784.910000000002,13783.5102,13784.269
20110601,13784.269,13784.710000000001,13783.311000000002,13783.44
20110602,13783.44,13783.51,13782.122000000001,13782.410000000002
20110603,13782.410000000002,13782.435000000001,13778.511,13778.720000000001
20110606,13776.310000000001,13776.559000000001,13773.78,13774.460000000001
20110607,13774.460000000001,13774.75,13768.69,13769.087000000001
20110608,13769.087000000001,13770.796,13761.1,13763.41
20110609,13763.41,13766.859,13761.51,13764.091
20110610,13764.091,13773.0,13763.611,13769.060000000001
20110613,13774.464,13777.01,13768.51,13773.17
20110614,13773.17,13775.009,13772.51,13773.730000000001
20110615,13773.730000000001,13773.988000000001,13773.01,13773.52
20110616,13773.52,13776.01,13773.12,13776.01
20110617,13776.01,13780.01,13774.67,13777.329000000002
20110627,13776.560000000001,13778.01,13775.01,13776.26
20110628,13776.26,13776.51,13775.490000000002,13776.060000000001
20110629,13776.060000000001,13776.344000000001,13775.810000000001,13776.165
20110630,13776.165,13777.28,13776.01,13776.909000000001
20110701,13776.909000000001,13777.75,13776.27,13777.613000000001
20110704,13777.569000000001,13779.87,13777.52,13779.150000000001
20110705,13779.150000000001,13782.01,13778.01,13780.103000000001
20110706,13780.103000000001,13780.339,13776.51,13778.226
20110707,13778.226,13778.51,13777.11,13778.234
20110708,13778.234,13779.108,13777.367,13778.696
20110711,13778.11,13779.210000000001,13777.810000000001,13778.801000000001
20110712,13778.801000000001,13779.11,13778.37,13779.001
20110713,13779.001,13779.1,13778.86,13779.059000000001
20110714,13779.059000000001,13779.310000000001,13778.94,13779.02
20110715,13779.02,13779.508000000002,13778.92,13779.2
20110718,13779.85,13780.5,13779.095000000001,13779.53
20110719,13779.53,13779.570000000002,13778.310000000001,13779.160000000002
20110720,13779.160000000002,13779.61,13779.01,13779.321
20110721,13779.321,13779.61,13779.230000000001,13779.400000000001
20110722,13779.400000000001,13779.560000000001,13779.2,13779.315
20110725,13779.03,13779.25,13778.287,13778.962000000001
20110726,13778.962000000001,13779.242,13778.959,13779.128
20110727,13779.128,13779.160000000002,13778.880000000001,13779.071
20110728,13779.071,13779.698,13779.071,13779.52
20110729,13779.52,13779.68,13779.310000000001,13779.512
20110801,13779.660000000002,13780.160000000002,13779.460000000001,13779.915
20110802,13779.915,13781.51,13779.910000000002,13780.960000000001
20110803,13780.960000000001,13784.310000000001,13780.85,13783.75
20110804,13783.75,13783.75,13781.86,13782.26
20110805,13782.26,13783.51,13782.02,13783.210000000001
20110808,13785.11,13785.955,13784.85,13785.2101
20110809,13785.2101,13785.339,13780.910000000002,13783.02
20110810,13783.02,13783.51,13782.61,13783.03
20110811,13783.03,13784.559000000001,13782.514000000001,13783.5475
20110812,13783.5475,13784.1,13783.210000000001,13783.549500000001
20110815,13782.214,13782.288,13781.12,13781.86
20110816,13781.86,13782.199,13781.69,13782.046
20110817,13782.046,13782.349,13781.910000000002,13782.064
20110818,13782.064,13782.2,13781.960000000001,13782.18
20110819,13782.18,13782.18,13781.2,13781.36
20110822,13781.699,13782.5,13781.509,13782.115000000002
20110823,13782.115000000002,13782.201000000001,13781.710000000001,13782.070000000002
20110824,13782.070000000002,13782.179,13781.927000000001,13782.159000000001
20110825,13782.159000000001,13783.910000000002,13782.119,13783.353000000001
20110826,13783.353000000001,13785.368,13783.121000000001,13784.830600000001
20110829,13783.939900000001,13784.36,13783.7397,13784.041000000001
20110830,13784.041000000001,13784.460000000001,13784.01,13784.218700000001
20110831,13784.218700000001,13785.0,13784.218700000001,13784.810500000001
20110901,13784.810500000001,13784.910000000002,13784.6501,13784.800000000001
20110902,13784.800000000001,13784.800000000001,13784.2962,13784.37
20110905,13784.832,13785.76,13784.8186,13785.399000000001
20110906,13785.399000000001,13786.888,13785.3529,13786.147200000001
20110907,13786.147200000001,13786.480000000001,13785.410800000001,13785.823600000002
20110908,13785.823600000002,13786.4976,13785.812100000001,13786.480000000001
20110909,13786.480000000001,13788.83,13786.4331,13787.980000000001
20110912,13787.145600000002,13787.5979,13786.4279,13786.932
20110913,13786.932,13787.310000000001,13786.925000000001,13787.210000000001
20110914,13787.210000000001,13787.6851,13787.1627,13787.3907
20110915,13787.3907,13788.570000000002,13787.3907,13788.17
20110916,13788.17,13788.400000000001,13788.02,13788.19
20110919,13787.810000000001,13788.11,13787.366,13787.550000000001
20110920,13787.550000000001,13787.5589,13786.215,13786.8981
20110921,13786.8981,13787.95,13786.7234,13787.3986
20110922,13787.3986,13787.720000000001,13787.18,13787.5822
20110923,13787.5822,13787.595500000001,13787.3035,13787.4649
20110926,13787.68,13788.289,13787.61,13788.140300000001
20110927,13788.140300000001,13788.229000000001,13787.8798,13788.0944
20110928,13788.0944,13788.385,13788.041000000001,13788.237500000001
20110929,13788.237500000001,13788.3358,13788.210000000001,13788.2306
20110930,13788.2306,13788.267000000002,13787.660000000002,13787.869900000002
20111003,13787.983,13788.1211,13787.9701,13787.986
20111004,13787.986,13788.0907,13787.985,13788.050000000001
20111005,13788.050000000001,13788.178800000002,13787.985,13788.140000000001
20111006,13788.140000000001,13788.511100000002,13788.11,13788.2756
20111007,13788.2756,13789.2281,13788.2142,13788.737200000001
20111010,13788.9071,13788.999600000001,13788.810000000001,13788.910000000002
20111011,13788.910000000002,13789.1604,13788.910000000002,13789.0792
20111012,13789.0792,13789.109,13788.560000000001,13788.86
20111013,13788.86,13789.008000000002,13788.810000000001,13788.963800000001
20111014,13788.963800000001,13789.0619,13788.895400000001,13789.0221
20111017,13789.453000000001,13790.75,13789.27,13790.45
20111018,13790.45,13790.7,13790.11,13790.591
20111019,13790.591,13790.9699,13790.474,13790.740000000002
20111020,13790.740000000002,13790.79,13790.619200000001,13790.662
20111021,13790.662,13790.683,13790.29,13790.44
20111024,13789.84,13790.529,13789.815200000001,13790.465
20111025,13790.465,13790.5697,13789.970000000001,13790.240000000002
20111026,13790.240000000002,13790.3598,13790.1615,13790.237000000001
20111027,13790.237000000001,13790.278900000001,13789.92,13789.970000000001
20111028,13789.970000000001,13790.105000000001,13789.755000000001,13789.820000000002
20111031,13789.740000000002,13789.944000000001,13789.6941,13789.762
20111101,13789.762,13789.94,13789.660000000002,13789.86
20111102,13789.86,13789.869,13789.570000000002,13789.755700000002
20111103,13789.755700000002,13789.910000000002,13789.730000000001,13789.858
20111104,13789.858,13789.9989,13789.800000000001,13789.901000000002
20111107,13790.0504,13790.060000000001,13789.9775,13790.003200000001
20111108,13790.003200000001,13790.004200000001,13789.800000000001,13789.975
20111109,13789.975,13790.1234,13789.900000000001,13790.060000000001
20111110,13790.060000000001,13790.209900000002,13790.041000000001,13790.170100000001
20111111,13790.170100000001,13790.187,13789.900000000001,13789.93
20111114,13790.0131,13790.910000000002,13790.0131,13790.79
20111115,13790.79,13790.900000000001,13790.52,13790.681
20111116,13790.681,13790.709,13790.4097,13790.4496
20111117,13790.4496,13791.016000000001,13790.4215,13790.76
20111118,13790.76,13791.01,13790.62,13790.960000000001
20111121,13790.810000000001,13790.84,13790.6987,13790.716
20111122,13790.716,13790.76,13790.660000000002,13790.681100000002
20111123,13790.681100000002,13790.740000000002,13790.630000000001,13790.6779
20111124,13790.6779,13790.7047,13790.45,13790.5779
20111125,13790.5779,13790.636,13790.4822,13790.503900000002
20111128,13790.5301,13790.570000000002,13790.460000000001,13790.460000000001
20111129,13790.460000000001,13790.469700000001,13790.029,13790.259800000002
20111130,13790.259800000002,13790.2777,13789.92,13790.039900000002
20111201,13790.039900000002,13790.081100000001,13789.87,13789.95
20111202,13789.95,13789.975,13789.872000000001,13789.894900000001
20111205,13790.181900000001,13790.2293,13790.08,13790.130200000001
20111206,13790.130200000001,13790.1399,13789.960000000001,13789.980000000001
20111207,13789.980000000001,13790.0776,13789.928,13790.02
20111208,13790.02,13790.125800000002,13790.003700000001,13790.03
20111209,13790.03,13790.0753,13789.971000000001,13790.04
20111212,13789.7589,13789.9259,13789.7199,13789.875
20111213,13789.875,13789.875,13789.76,13789.760100000001
20111214,13789.760100000001,13790.016000000001,13789.760100000001,13789.86
20111215,13789.86,13789.900000000001,13789.7955,13789.810000000001
20111216,13789.810000000001,13789.86,13789.79,13789.810000000001
20111219,13789.817000000001,13789.8207,13789.3096,13789.489800000001
20111220,13789.489800000001,13789.527,13788.51,13789.060000000001
20111221,13789.060000000001,13789.2,13788.970000000001,13789.12
20111222,13789.12,13789.501,13789.018,13789.119900000002
20111223,13789.119900000002,13789.195000000002,13789.060000000001,13789.0632
20111226,13788.785000000002,13789.2,13788.697400000001,13788.992
20111227,13788.992,13789.048,13788.9102,13788.94
20111228,13788.94,13789.02,13788.76,13788.8245
20111229,13788.8245,13788.894,13788.68,13788.844000000001
20111230,13788.844000000001,13788.9467,13788.710000000001,13788.762
20120102,13787.7423,13788.210000000001,13787.54,13787.7932
20120103,13787.7932,13788.36,13787.720000000001,13788.129200000001
20120104,13788.129200000001,13788.259,13787.310000000001,13787.4362
20120105,13787.4362,13787.4362,13785.79,13786.0624
20120106,13786.0624,13786.8839,13785.800000000001,13786.313100000001
20120109,13785.896400000001,13787.2,13785.819000000001,13786.6843
20120110,13786.6843,13787.009,13786.12,13786.650000000001
20120111,13786.650000000001,13786.650000000001,13785.872000000001,13786.11
20120112,13786.11,13786.673,13786.013,13786.210000000001
20120113,13786.210000000001,13786.61,13786.206,13786.6
20120116,13786.0082,13786.499000000002,13785.821100000001,13786.327500000001
20120117,13786.327500000001,13788.37,13786.060000000001,13787.410000000002
20120118,13787.410000000002,13787.910000000002,13786.060000000001,13787.09
20120119,13787.09,13787.137200000001,13786.649200000002,13786.6502
20120120,13786.6502,13786.752,13786.43,13786.5202
20120123,13786.7003,13786.798,13786.621000000001,13786.654
20120124,13786.654,13786.791000000001,13786.616,13786.720200000002
20120125,13786.720200000002,13787.508000000002,13786.688,13787.26
20120126,13787.26,13787.710000000001,13787.09,13787.67
20120127,13787.67,13787.960000000001,13787.5,13787.718
20120130,13787.6291,13787.643100000001,13787.410000000002,13787.5195
20120131,13787.5195,13787.584,13787.36,13787.5262
20120201,13787.5262,13787.5422,13786.810000000001,13786.9344
20120202,13786.9344,13787.187,13786.811000000002,13786.910000000002
20120203,13786.910000000002,13787.2913,13786.869900000002,13787.050700000002
20120206,13787.3212,13787.560000000001,13787.29,13787.5565
20120207,13787.5565,13787.560000000001,13787.230000000001,13787.320000000002
20120208,13787.320000000002,13787.710000000001,13787.160600000001,13787.410000000002
20120209,13787.410000000002,13787.51,13787.095000000001,13787.18
20120210,13787.18,13787.2088,13787.025000000001,13787.0974
20120213,13787.4953,13787.810000000001,13787.29,13787.75
20120214,13787.75,13788.797900000001,13787.558700000001,13788.547100000002
20120215,13788.547100000002,13788.8099,13788.130000000001,13788.6849
20120216,13788.6849,13789.132000000001,13788.566,13788.7361
20120217,13788.7361,13788.7819,13788.240000000002,13788.6
20120220,13788.623300000001,13788.7198,13788.54,13788.648500000001
20120221,13788.648500000001,13788.798,13788.612500000001,13788.738000000001
20120222,13788.738000000001,13788.739000000001,13788.470000000001,13788.5853
20120223,13788.5853,13788.59,13787.8122,13787.995
20120224,13787.995,13788.185000000001,13787.910000000002,13787.9812
20120227,13788.088000000002,13788.12,13788.02,13788.054
20120228,13788.054,13788.275000000001,13788.01,13788.142000000002
20120229,13788.142000000002,13788.210000000001,13788.11,13788.150000000001
20120301,13788.150000000001,13788.150000000001,13788.0211,13788.0887
20120302,13788.0887,13788.5,13788.060000000001,13788.305
20120305,13788.19,13788.19,13787.960000000001,13788.0257
20120306,13788.0257,13788.11,13787.94,13788.019900000001
20120307,13788.019900000001,13788.17,13787.960000000001,13788.0725
20120308,13788.0725,13788.2549,13788.01,13788.079800000001
20120309,13788.079800000001,13788.189,13788.061000000002,13788.1489
20120312,13788.1,13788.153900000001,13788.060000000001,13788.119900000002
20120313,13788.119900000002,13788.144900000001,13787.6,13787.740000000002
20120314,13787.740000000002,13787.758300000001,13787.560000000001,13787.630000000001
20120315,13787.630000000001,13787.755000000001,13787.565,13787.6834
20120316,13787.6834,13787.710000000001,13787.61,13787.6661
20120319,13787.7306,13788.51,13787.7001,13788.3161
20120320,13788.3161,13788.4222,13788.11,13788.172100000002
20120321,13788.172100000002,13788.26,13788.140000000001,13788.1951
20120322,13788.1951,13788.4123,13788.130000000001,13788.3057
20120323,13788.3057,13788.410000000002,13788.220000000001,13788.324
20120326,13788.460000000001,13788.4941,13788.2721,13788.3909
20120327,13788.3909,13788.52,13788.1641,13788.1987
20120328,13788.1987,13788.289,13788.1735,13788.222000000002
20120329,13788.222000000002,13788.300000000001,13788.1491,13788.2016
20120330,13788.2016,13788.293000000001,13788.130000000001,13788.150000000001
20120402,13788.183,13788.25,13787.93,13788.036
20120403,13788.036,13788.2,13788.015000000001,13788.058
20120404,13788.058,13788.12,13788.04,13788.099900000001
20120405,13788.099900000001,13788.140000000001,13788.075,13788.091
20120406,13788.091,13788.130000000001,13788.03,13788.0601
20120409,13788.2175,13788.278400000001,13788.131000000001,13788.1381
20120410,13788.1381,13788.2461,13788.11,13788.1733
20120411,13788.1733,13788.218900000002,13788.03,13788.082100000001
20120412,13788.082100000001,13788.167300000001,13788.064,13788.090300000002
20120413,13788.090300000002,13788.28,13788.065400000001,13788.070000000002
20120416,13788.0411,13788.100100000001,13788.031,13788.078000000001
20120417,13788.078000000001,13788.085000000001,13787.9879,13788.0341
20120418,13788.0341,13788.050000000001,13787.8318,13787.8922
20120419,13787.8922,13787.910000000002,13787.820000000002,13787.8723
20120420,13787.8723,13787.909000000001,13787.53,13787.660000000002
20120423,13787.8065,13788.050000000001,13787.792000000001,13788.050000000001
20120424,13788.050000000001,13788.058,13787.810000000001,13787.9118
20120425,13787.9118,13787.9742,13787.83,13787.878200000001
20120426,13787.878200000001,13788.02,13787.8351,13787.912400000001
20120427,13787.912400000001,13787.9779,13787.886,13787.900500000002
20120430,13788.1056,13788.140000000001,13788.01,13788.0609
20120501,13788.0609,13788.094000000001,13788.01,13788.01
20120502,13788.01,13788.04,13787.831100000001,13787.936300000001
20120503,13787.936300000001,13787.990000000002,13787.826000000001,13787.875600000001
20120504,13787.875600000001,13787.943000000001,13787.86,13787.943000000001
